,nvda,msft,googl,amzn,aapl,meta
2023-02-13,152.20398195556757,113.248183932139,106.16022740377014,115.98695090828643,123.1989570951273,143.84317201634877
2023-02-14,160.4680423049934,113.60294763043264,106.23878328072682,116.17338301418691,122.67842279621115,143.8832765247773
2023-02-15,159.02199613699437,112.69492025022107,108.774676782401,117.87462598675621,124.38411123458405,142.02340374840924
2023-02-16,153.69891257765659,109.69467133920676,107.17010329566978,114.36728253891886,123.08683266219347,138.23955015883692
2023-02-17,149.40973855686957,107.98328366030196,105.86847186075144,113.26030912827456,122.15795053360846,138.5922676461224
2023-02-21,144.28922203825897,105.72786820816822,102.99595593896586,110.20741338543583,118.89876114102398,137.95095303685628
2023-02-22,144.98079367812636,105.24246552909966,102.83886144818332,111.61734007941789,119.24311230973541,137.1813360546373
2023-02-23,165.3091371513715,106.60660269216913,101.9860800470662,111.65229554364949,119.63549199232165,137.91886203303227
2023-02-24,162.66853632475068,104.2842367274752,100.01121240349048,108.94896333312265,117.481405080315,136.59611597760286
2023-02-27,164.17042948027355,104.67757508269742,100.84156899762667,109.25192550645639,118.45036266739027,135.91469685990822
2023-02-28,162.17958507835718,104.3679297808928,101.05475140055779,109.79958481940729,118.04195280140792,140.24369067502374
2023-03-01,158.5609483770828,103.04984115547113,101.39139108380006,107.39920589221823,116.36030963812915,139.0251694933277
2023-03-02,162.8641408320441,105.07510562342384,103.23158904357422,107.35259564324411,116.84080570034314,139.91502603002044
2023-03-03,166.8878849383996,106.82418367012741,105.08303393310055,110.58028648723277,120.94076084188488,148.50889329494657
2023-03-06,164.54069754181222,107.48532407559036,106.74371259511122,109.24027072171387,123.18290209720581,148.22830967757048
2023-03-07,162.7101648053005,106.34715881177743,105.31866703770889,109.00722836683929,121.39718681447935,147.915647384839
2023-03-08,168.94939505321335,106.15886417973996,105.75627877332334,109.43835761235687,122.41416050816673,148.28444119520805
2023-03-09,163.7441810493445,105.58141027740477,103.59064490223197,107.49242639016646,120.5884193960008,145.65495143662105
2023-03-10,160.45337029967303,104.02061376215899,101.69432450404751,105.72128137912998,118.9147913244201,143.9073293670595
2023-03-13,160.46035950948018,106.25092195329644,102.2329428182959,107.702168065552,120.49228792467501,145.02165033195942
2023-03-14,168.1249750742637,109.1256280090394,105.4420897917583,110.5569769177477,122.1899364568245,155.53953539549573
2023-03-15,169.27780788502912,111.0713916090787,107.84335676745802,112.0950795739096,122.51027957222985,158.52973148903553
2023-03-16,178.45155924068905,115.5738250417581,112.56730894720451,116.56956568546892,124.80046174868829,164.2856962333138
2023-03-17,179.73712034685687,116.92538564831494,114.02602624133995,115.2994608484132,124.11981172475157,156.81417576636073
2023-03-20,180.95983191750705,113.91259293223726,113.57719347066958,113.85457869019955,126.04165949371793,158.5778125166627
2023-03-21,183.0489120641364,114.5611895326368,117.72889875726173,117.23374617585709,127.54711952679196,162.06509246505573
2023-03-22,184.92839594567144,113.93770674352339,115.98966421829435,115.00815345982198,126.38601066242934,160.18119150334272
2023-03-23,189.9798740101565,116.18475747551828,118.49192050949713,115.0198082445645,127.26685186987685,163.7646335069901
2023-03-24,187.10126658086656,117.40240395637507,118.31238394860281,114.34397296943379,128.3238762075291,165.15151225619297
2023-03-27,185.36856944346815,115.64912717387745,114.96857592290424,114.23910657673902,126.74635479274879,162.61024501906752
2023-03-28,184.52310180597712,115.1679428814725,113.36398517304218,113.30691937724866,126.2418754917541,160.87860064484053
2023-03-29,188.5335877547977,117.37730324566861,113.76794243505437,116.81426282508605,128.74030116520947,164.6224113683275
2023-03-30,191.32136213296812,118.85857269184162,113.20689931382508,118.8534145452247,130.01350964798053,166.61857536531562
2023-03-31,194.0741637857295,120.63697638620509,116.39362148030656,120.356561737155,132.0474570353553,169.90539441390922
2023-04-03,195.38770840749922,120.18922477319623,117.1005380572625,119.33116292971239,133.06445554356807,170.8113026167483
2023-04-04,191.81042008485488,120.16832934857366,117.50447805614384,121.12560862023795,132.63203762427966,172.13403634370908
2023-04-05,187.8139659083952,118.97994956276816,117.2239608113119,117.80470616829706,131.13458027564099,169.5366129320088
2023-04-06,188.903909169083,122.01782988897259,121.65618334273599,118.92332547368787,131.85526853627988,173.2403561324731
2023-04-10,192.690780418635,121.09308616906299,119.43447019106144,119.0515014358677,129.7492597671988,172.15807685752267
2023-04-11,189.82615140895933,118.34806930206663,118.21139463309977,116.42973493854656,128.76429681125282,171.43659021680537
2023-04-12,185.11702458134434,118.62426882389545,117.41471840726211,113.99440943712192,128.2037739046853,171.55682977127918
2023-04-13,184.89343655844908,121.28138080110045,120.54532676689871,119.31950814496987,132.5759816114441,176.64741473554048
2023-04-14,186.95454652766318,119.73316739265714,122.16113855181668,119.4476841071497,132.2957015472663,177.56131178604682
2023-04-17,188.65935351676632,120.8462057446042,118.90709880656524,119.71568192625588,132.3117317306624,175.45293406765802
2023-04-18,193.305617470677,120.66626928241575,117.25762391647959,119.20298696753258,133.30469737104372,174.67531590930315
2023-04-19,195.15014196498964,120.69972816297121,116.89856805782182,121.53344607626249,134.23359190689143,172.91966800666847
2023-04-20,189.37201282973496,119.72056463498511,118.14407705432983,120.96247719382653,133.44883254171896,170.8113026167483
2023-04-21,189.47681096228214,119.5741132545115,118.27872947500057,124.63295206807533,132.14355128489302,170.66698556305505
2023-04-24,188.93881520355873,117.90454917630105,118.90709880656524,123.7590299023016,132.3918082040667,170.58681353160387
2023-04-25,183.3423254941698,115.24743719909607,116.52826526941186,119.51759503561289,131.14258296007634,166.38608510403532
2023-04-26,188.337956571131,123.59534929420626,116.37117941019477,122.32580252883048,131.13458027564099,167.86916289389842
2023-04-27,190.22441632428652,127.55382045655521,120.7248546962276,127.96550930475877,134.85819832525527,191.24580100064014
2023-04-28,193.87854594024947,128.5706219500213,120.44432881983023,122.87345295178538,135.8751472044173,192.65673259212525
2023-05-01,201.99031087445016,127.85928667343529,120.28724296061313,118.91167957894133,135.80312304449907,194.94947023029272
2023-05-02,197.0994912682228,127.79652179608946,118.1777315279321,120.75273551844101,134.96227044470297,191.7909288977147
2023-05-03,194.24882733997478,127.37388399436675,118.27872947500057,120.77604508792605,134.0894443289535,190.01924165740235
2023-05-04,192.57199052828688,127.79652179608946,117.47083221410702,121.1838736539546,132.76014261155882,187.20537965056806
2023-05-05,200.38329946990046,129.98916582058757,118.45824877276402,123.11815898139848,138.99018901906382,186.6121460689291
2023-05-08,203.6741102195719,129.15226148757083,120.92684195879913,123.31624587204149,138.93412059896556,187.0049680646431
2023-05-09,199.6217423646551,128.46186093734647,120.45555848645155,124.23677828678932,137.54878768326068,187.08512776762564
2023-05-10,201.81560730564496,130.6837847574755,125.39271896382544,128.39664744027235,138.98217392736578,186.8526375063453
2023-05-11,199.67064015693177,129.76322012249042,130.80116291354693,130.7154517642597,139.13431178247637,189.0251602469762
2023-05-12,198.00779510304483,129.2861756132709,131.85591431410472,128.47821315347804,138.38054575950468,187.43786991184837
2023-05-15,202.29071351429076,129.4912127861658,130.73382807164614,129.5735228893838,137.979605065662,191.486304766525
2023-05-16,204.10729450756148,130.44527560344545,134.1000781674565,132.1370332429843,137.979605065662,191.45423841963827
2023-05-17,210.84964115609534,131.6781711590738,135.5924413036288,134.5840135291515,138.4767640816693,194.3963534855509
2023-05-18,221.3299612619045,133.57365473422198,137.82540138505553,137.6718736262178,140.36923145258461,197.89160995314256
2023-05-19,218.43738875118692,133.4981953951462,137.74685413966426,135.45793569492523,140.45739746126313,196.92158138499866
2023-05-22,217.82255169914495,134.6891690957325,140.31641937807154,134.01305353671157,139.68760125489536,199.07005128334737
2023-05-23,214.41293772093871,132.20656994071987,137.52242480698095,133.9897439672265,137.5706492801213,197.80344907402414
2023-05-24,213.36491638090712,131.61526217535126,135.65977614552958,136.04055047210767,137.79517110576813,199.7835737333346
2023-05-25,265.36111606476544,136.67692005371237,138.5547514005578,134.00139875196902,138.71734090523762,202.57334591248082
2023-05-26,272.11047859947973,139.59981659188418,139.8227024671776,139.95572248597358,140.6739166024746,210.06896853559059
2023-05-30,280.25018703472233,138.89530671732223,138.76794243505438,141.76183185123764,142.17344596398257,210.4537400412942
2023-05-31,264.34111825489566,137.7127304883241,137.87027689371368,140.50338179892447,142.133345690967,212.21737679159617
2023-06-01,277.867640105313,139.4698064389349,138.82404761033385,143.05522847778644,144.41067394327808,218.5425715891057
2023-06-02,274.7724338629349,140.65242196967216,139.89002004594755,144.7797721298448,145.10029441814,218.5425715891057
2023-06-05,273.68259730774037,140.87886548979793,141.39362148030656,146.00326671792638,144.00171815773737,217.5645541732945
2023-06-06,270.07034959787364,139.931117151934,142.85233877444202,147.52971458934573,143.70503569228276,217.348066264286
2023-06-07,261.8598954206137,135.6117512199915,137.45509859664557,141.2607827872609,142.59042924848404,211.31954373570477
2023-06-08,269.09207363586034,136.4001441063767,137.0511585977642,144.7797721298448,144.79558445372467,212.10521238407
2023-06-09,270.9088413637442,137.0417318966364,137.15214791326727,143.8242842508654,145.10832191710074,212.40181068218655
2023-06-12,275.8840116623769,139.16371139422918,138.73428796145214,147.48310434037165,147.37763507771382,217.29194707511704
2023-06-13,286.6449138626575,140.1869321717486,138.94747899594867,147.58797962306238,146.99273697452995,217.5084103271883
2023-06-14,300.4454287433387,141.46596796908264,138.76794243505438,147.3083181292177,147.505938581196,219.13579284227603
2023-06-15,298.04167409714813,145.9782530376969,140.36130351829513,148.11232936652823,149.15782912854303,225.933907696139
2023-06-16,298.31417325050677,143.55856286640685,138.61084794427185,146.22465428805845,148.2837746937872,225.26858955846512
2023-06-20,306.11231740189197,141.76370484393934,138.12836069999923,146.5625719256238,148.355935333595,227.93812218313752
2023-06-21,300.780777432215,139.88079782530377,135.2670485501387,145.4556074049755,147.51396608015673,225.78165110865297
2023-06-22,300.6409932360722,142.45981724691316,138.18447450684414,151.6546193886012,149.95167061000495,228.37903753494734
2023-06-23,294.93913185210994,140.49304031703403,137.27557066731669,150.69914039961776,149.69506360304055,231.46544499761598
2023-06-26,283.919708918085,137.80077948449218,132.78723432904772,148.36868129088788,148.56442697584572,223.24030990071577
2023-06-27,292.6122318374246,140.30435266760554,132.7760391886881,150.52434529846784,150.8016797696666,230.11858445756124
2023-06-28,287.3087020597228,140.84112271968036,134.85188751620146,150.36121387205642,151.75592234319097,228.70773916535651
2023-06-29,285.24733866496223,140.50561687354667,133.6400329932957,149.03286178127607,152.02854712628874,225.6934285871914
2023-06-30,295.58899498230755,142.8079127501392,134.31327783351853,151.89932541821432,155.54080745597082,230.06248992532954
2023-07-03,296.3645838599138,141.7385517309141,134.5376985346364,151.7361939918029,154.32995787548208,229.29289760004787
2023-07-05,295.69383312941466,141.8056529001408,136.61355549371518,151.92263498769935,153.4238306666714,235.98681223711466
2023-07-06,294.19851569991266,143.11402089542463,134.7733402708102,149.5688663094844,153.80872876985526,234.07885843311945
2023-07-07,296.99350603706336,141.41564864245242,134.06643232541967,151.2234901430836,152.9025891537819,232.90849224986232
2023-07-10,294.7365514731961,139.15530082206138,130.6665104928762,148.1356300460173,151.2426959219995,235.77039829891788
2023-07-11,296.3086701814567,139.42367929780892,131.44075328016748,150.05826058871864,150.8177099530627,239.129412859764
2023-07-12,306.7691163891501,141.407264271444,133.4492840289109,152.41202926693362,152.17290562769242,247.98781207591992
2023-07-13,321.2683655159324,143.69694428978482,139.74416385335178,156.4903327072109,152.79034064822116,251.25061526763716
2023-07-14,317.71870057785026,144.77889496610226,140.73158904357422,156.93310784747504,152.9106290600053,247.61100476094637
2023-07-17,324.65036944776307,144.98437755870697,139.8675866074012,155.62805643618373,155.55681282484153,249.01391051935832
2023-07-18,331.8685425670221,150.75473749713424,138.86893175055744,154.77744383989508,155.3483211825908,250.16033481655086
2023-07-19,328.95473566314996,148.90535486195265,136.92771858058396,157.72547319003905,156.44690985025613,253.33494014374378
2023-07-20,318.0750435725213,145.46245701372285,133.75224334385462,151.43324070846512,154.86722957176767,242.5204321251537
2023-07-21,309.61311122407074,144.1624340877084,134.67235095530714,151.47984206744326,153.91297459098064,235.89866368646483
2023-07-24,311.7303082681685,144.72437035338814,136.36669272248548,150.0815701582037,154.56249479282693,233.77424663039838
2023-07-25,319.1861145208703,147.1860216814594,137.12970584315548,150.46609804474318,155.2601303593869,236.0670212539717
2023-07-26,317.59988401112884,141.6463105492418,145.05160985600477,149.3241602798713,155.96578101764493,239.3538403025653
2023-07-27,320.73035641902237,138.68982412471752,145.19746604860055,149.44069034730458,154.93940261883816,249.8877770322479
2023-07-28,326.6698242600541,141.89789408181312,148.76570340698245,154.05500720578624,157.03228450399268,260.9267371505765
2023-07-31,326.5230241777308,140.87049421936922,148.92279789776498,155.7678782931101,157.52944351999997,255.41125151524585
2023-08-01,324.97179306977165,141.04659221170536,147.60998858561786,153.4490828591187,156.85589045032222,258.7060594115067
2023-08-02,309.33356950815835,137.33949497265255,144.05297226229186,149.39408898832647,154.426163790384,251.9720772514172
2023-08-03,311.0525416514889,136.98722038450202,144.13151087611772,150.20974612038353,153.2955271631892,251.07426885246306
2023-08-04,312.2054678295609,137.4569154685095,143.74999568421728,162.63109743711195,145.9342609871429,249.1021083838826
2023-08-07,317.35536837337213,138.4339960043232,147.58749472611353,165.71894864418226,143.41634350400082,253.7758061816791
2023-08-08,312.09366714901995,136.7314315658468,147.44163853351776,163.06222668262956,144.17813702593324,250.63330418677876
2023-08-09,297.34990238448097,135.1294926800511,145.48923022318465,160.6269011812049,142.88712412120134,244.67690319963828
2023-08-10,296.1899869966018,135.4230373694036,145.5228760652215,161.4542042080085,142.7107052530055,245.10181619917626
2023-08-11,285.4779559122246,134.61787574100154,145.37700260949487,161.27942688685053,142.75888265403262,241.8149971505827
2023-08-14,305.7279642152458,135.88852716732717,147.36310855125734,163.79632699147692,144.09983479109366,245.4625471910663
2023-08-15,307.0346796854482,134.97431631349687,145.62388264385538,160.41715061582335,142.4858608385287,242.06351442107206
2023-08-16,303.8622986950852,134.64651360822717,144.41203675251506,157.38756444246968,141.77925482104354,235.9227288572157
2023-08-17,302.8700443134575,133.16726165132806,145.78095987150706,156.117450715418,139.71564166857584,228.54737044551695
2023-08-18,302.55560990125605,132.999168113189,143.020645668715,155.23188265489773,140.10911319027883,227.07231848872703
2023-08-21,328.1860826426042,135.268489830675,144.04174259567054,156.93310784747504,141.19311091702016,232.40339489040457
2023-08-22,319.10920653661844,135.51225231716504,144.83842745307362,156.43206767349426,142.30920623234175,230.5595737801828
2023-08-23,329.2273148456285,137.42015524186945,148.53006167080866,157.9119141859355,145.43274702193128,235.88261202031853
2023-08-24,329.55567432469763,134.46580421183637,145.62388264385538,153.62386018027667,141.62670752626417,229.87810534861364
2023-08-25,321.5548964416519,135.73079618773133,145.73607573128348,155.27848401387584,143.41729886322798,228.87604741898886
2023-08-28,327.2637470354213,136.03335407591786,147.00401816633786,155.1386621569495,144.6860035096424,232.6920043408538
2023-08-29,340.8825424611169,138.01269446172992,150.99865485684376,157.20112344657323,147.84161707328678,238.88885978000465
2023-08-30,344.23656287734565,138.17237742770118,152.46855865977338,157.38756444246968,150.67609345671366,236.57204464261775
2023-08-31,344.8724742643023,137.73954737497135,152.7939859395252,160.81332439710937,150.85274806290062,237.20538273268522
2023-09-01,338.9609365861258,138.11777421150884,152.2216958885437,160.9415003592892,152.12948020827574,237.59821705686784
2023-09-05,339.2334357394844,140.1727704450922,152.34516180042027,159.95106590607418,152.32215259059612,240.62051648270022
2023-09-06,328.8700381778916,139.89118658500638,150.87520620809806,157.72547319003905,146.87005396104652,239.83484783433497
2023-09-07,323.1397664563546,138.64305505518618,151.77290627570048,160.6269011812049,142.5741757343595,239.43407397635954
2023-09-08,318.4646253283361,140.47531523269905,153.0296104125681,161.069676321469,143.0720171498148,238.80872473395934
2023-09-11,315.7112768099219,142.01762027969738,153.63554630558642,166.74435634162086,144.01952257969822,246.56084114675716
2023-09-12,313.55897365854855,139.42471424360528,151.86264002988594,164.56536498456384,141.56247512731557,241.83099950285452
2023-09-13,317.85667078060806,141.2275636196902,153.39990456941263,168.78350806175953,139.88428118306476,244.55670063057036
2023-09-14,318.52758156934703,142.33701241279925,154.95961117905114,168.63202253009464,141.11278629836204,249.89579053685242
2023-09-15,306.78045384780677,138.77334032030916,154.17415598826935,163.58657642609538,140.52662998707598,240.7487325563727
2023-09-18,307.2416349895849,138.28585464906823,155.08304256466596,163.10882804160767,142.90341485711394,242.5444972959045
2023-09-19,304.1249009139459,138.11355582484526,154.8922677055849,160.37054925684524,143.78670029531148,244.56468947823763
2023-09-20,295.173083646036,134.8020436904333,150.0673089472045,157.64389858683734,140.91206160255553,240.23569566312216
2023-09-21,286.63354972762755,134.2809157305211,146.3644364312827,150.69914039961776,139.6594243613253,237.07709268820102
2023-09-22,290.77753758667654,133.2219172698392,146.1512540283516,150.45443437000466,140.349975380889,239.76270163595697
2023-09-25,295.0542937556879,133.44462712475027,147.11624578002767,152.9596885798845,141.3858329283913,241.16560739436892
2023-09-26,292.8809962985198,131.17534470900338,144.266154665223,146.7956231704944,138.07762244091677,239.66649026682813
2023-09-27,296.7733726045117,131.44849179576198,146.47664678184168,146.7956231704944,136.84906769656874,238.68847285101694
2023-09-28,301.113004985414,131.80569220187994,148.46275272360415,146.7956231704944,137.05783229859864,243.6748452700135
2023-09-29,303.9781808607425,132.69237873775916,146.8357199036303,148.12398415127075,137.47537390992116,240.6685975103274
2023-10-02,312.94400322464,135.23488684374283,150.54981345460797,150.85062593128265,139.51489215824398,245.96764455052406
2023-10-03,304.1039332845245,131.700612452101,148.59737061801317,145.32743144279567,138.43089443150262,241.25382991583044
2023-10-04,307.76577237237393,134.04139783185406,151.75044694245784,147.9841534043484,139.44263226033465,244.9734768408176
2023-10-05,312.2871242082619,134.209452068254,151.55970660963848,146.77231360100933,140.44633018294323,244.34026203543633
2023-10-06,319.79241513345323,137.5294140765729,154.37611735614462,149.10277270973924,142.51799564889706,252.8699349642459
2023-10-09,316.37514503610714,138.6052729833295,155.31866703770888,149.45233624205113,143.7224306745748,255.21882877698818
2023-10-10,320.0439466573904,138.0042969901418,154.91469251256584,150.87391772077572,143.2406566643037,258.00861328460303
2023-10-11,327.0880297644303,139.69790063210297,157.7087129783527,153.61221428553014,144.37283179207213,262.80261227921636
2023-10-12,328.05936986938315,139.16837520060264,155.93580670265223,154.1948290627126,145.1035575282276,259.8685107179083
2023-10-13,317.68895642160993,137.7269446172993,154.12923732178407,151.23513603783013,143.6100332818618,252.27673836801281
2023-10-16,322.1194485300051,139.79033832247077,156.0817146846406,154.45118098707226,143.50563857358415,257.45548421139256
2023-10-17,307.04601714410484,139.54660203714013,156.7773670687135,153.19273093475908,142.2449614261305,259.7402699872986
2023-10-18,294.87257430070224,138.7271083745456,154.80251668826858,149.30086849037824,141.19311091702016,254.10448315515103
2023-10-19,294.2087861036369,139.23560737562636,154.5668749520948,149.61546766846254,140.88796669841065,250.76960773586748
2023-10-20,289.2191838870437,137.28148560573806,152.1544214676009,145.8517811862615,138.81632604698223,247.43465834577222
2023-10-23,300.3163684492664,138.39510038319196,153.16426283323887,147.4714495556291,138.91266844177375,251.7315981424696
2023-10-24,305.1242512108739,138.90359938427275,155.75627014175794,149.80190866435902,139.26600246867307,250.56120730227525
2023-10-25,291.95855398584365,143.16489044640227,140.94478007807078,141.44721489316137,137.38705901409037,240.12345728478422
2023-10-26,281.8047260129719,137.79417679232307,137.20824445698133,139.326497459817,134.0065886287065,231.16083319489488
2023-10-27,283.0206617848014,138.6010152949268,137.0848217029319,148.84642078537956,135.07451895026367,237.87881300271258
2023-10-30,287.63983588161614,141.7528575639472,139.65440420447004,154.63762198296874,136.73665789659304,242.63267050349157
2023-10-31,284.97737376706806,142.08908394196442,139.2279962407806,155.08039712323284,137.12206469754722,241.51834953859165
2023-11-01,295.7741023367036,145.43423836504766,141.88732975963507,159.63644894799788,139.69154676443094,249.99999075364855
2023-11-02,304.0270786530192,146.3797858055219,143.05429151075182,160.88325310556453,142.58224045510832,249.2143467622205
2023-11-03,314.5023569242729,148.26245701372284,144.86085226005457,161.5008233469786,141.8434872199921,252.20456751269757
2023-11-06,319.715560501948,149.82999377722464,146.1512540283516,162.82918432775494,143.91514027868325,253.16658257623695
2023-11-07,321.1411458916184,151.51096846035438,146.95915128924514,166.2899175266182,145.99482083633512,255.5876472442945
2023-11-08,325.4668265292798,152.6330462122949,147.9353640759771,165.55581721777085,146.85401137038775,256.35723956957617
2023-11-09,328.0943159184189,151.5782268365375,146.1400329932957,163.83128245570848,146.4685425331201,256.97450133656014
2023-11-10,337.77293097715153,155.35200602626668,148.77692444203834,167.28035197983323,149.86957175278206,263.5641664429563
2023-11-13,339.7645356557073,154.09547702485835,148.21588995237448,166.15007788969987,148.58313712798298,263.90088157797004
2023-11-14,347.00428996097384,155.60413978318542,149.93265652653378,169.89047258240782,150.70578403633195,269.6087652946211
2023-11-15,341.6374037966615,155.66732387908164,151.05476003212323,166.86086862906217,151.16405869106728,266.72276941787743
2023-11-16,345.7744024459033,158.40445419709823,153.64675007751146,166.4297393835446,152.53090478536336,267.90923658115537
2023-11-17,344.50255299561667,155.74312383322962,151.8289941878491,169.168018168307,152.51480015839113,268.5906803557873
2023-11-20,352.26644468367226,158.93924606163822,152.88375421997233,170.27500046894727,153.92988569002773,272.54289151286645
2023-11-21,349.01688894532424,157.0990600334065,153.6916514808659,167.67652576111922,153.27861606414208,270.14589201555975
2023-11-22,340.4354197680729,159.1118986015131,155.397231546231,170.95083574407798,153.81732700289976,273.76143735149975
2023-11-24,333.8665495751721,158.9350407755543,153.37746249930083,170.9857912083096,152.73994234717244,271.1479746021218
2023-11-27,337.1230411705806,159.43193266302035,153.06329078086665,172.13935708793602,152.59519922062537,268.3180979145471
2023-11-28,334.18101066374686,161.15423967510563,153.94973528715147,171.32369995587894,153.08565831477983,271.75719820756393
2023-11-29,336.4102484757454,159.53299053483116,151.46993832919134,170.49639692907533,152.25753556650415,266.3139080844858
2023-11-30,326.8364715641198,159.55826155307372,148.70961549483383,170.22838132997717,152.7238501274629,262.26548555827776
2023-12-01,326.80149883871076,157.70543346543084,147.9578061460889,171.32369995587894,153.76106006659847,260.39764859117963
2023-12-04,318.0313743494133,155.44414240330136,145.05160985600477,168.771844387021,152.3057501893193,256.5496129939594
2023-12-05,325.4395632757573,156.86744178429893,146.9815933593569,171.148922634721,155.51379684509365,255.16273424475648
2023-12-06,318.0103800436185,155.30095306717323,145.893170222066,168.39898017522003,154.6293699387286,254.48935328860358
2023-12-07,325.6491328644783,156.20630792912587,153.64675007751146,171.148922634721,156.19722609587302,261.8165320449262
2023-12-08,332.00894031975105,157.58752824812498,151.46993832919134,171.77813877088158,157.3550098138346,266.75482343629557
2023-12-11,325.86582504487296,156.3537025513379,149.56239689595097,169.99533897510258,155.3208390957314,260.7663930876742
2023-12-12,333.0642576478828,157.65069924344152,148.69835993351623,171.84804969934478,156.55103159875458,267.9333264088434
2023-12-13,336.07642034014776,157.64649395735762,148.75448237192657,173.43276260448079,159.16407556494454,268.35012727602793
2023-12-14,337.90745992775237,154.09239838862868,148.0475571634052,171.77813877088158,159.28467415829596,267.09153857130923
2023-12-15,341.6813931362492,156.11368683064225,148.78814547709425,174.74947769051062,158.85050681496818,268.4944443297212
2023-12-18,349.97710500260695,156.92220220744767,152.37879037932623,179.52692597540369,157.49975294038168,276.2706012563326
2023-12-19,346.6713688220687,157.17905217305866,153.33259562220812,179.20064534258887,158.3439803156296,280.8722268265628
2023-12-20,336.237172165712,156.06735008024103,155.2288814941309,177.25471412039846,156.64748565891034,280.00639847521495
2023-12-21,342.38028744059005,157.29698359152394,157.5628395226261,179.25891037630552,156.52684984377086,283.86239826316535
2023-12-22,341.26206722419397,157.7349097697573,158.7634557473451,178.7695160970713,155.65852756437803,283.3012803422876
2023-12-26,344.40000901661415,157.7685913601677,158.7971188525128,178.75787020232474,155.21633272208953,284.4556688302102
2023-12-27,345.3645199699998,157.52016506730422,157.5066998210849,178.67629559912305,155.29670696979844,286.86065717518414
2023-12-28,346.098333647003,158.02965971244228,157.3496398565641,178.72291473809315,155.64247256645655,287.25349149936676
2023-12-29,346.098333647003,158.34971997510888,156.74372122667666,177.0449813350089,154.79822037668325,283.75822270330644
2024-01-02,336.63550377197254,156.17263943929518,155.03814116131153,174.70285855154052,149.25852647253893,277.6093989779083
2024-01-03,332.44920718485434,156.05896570923264,155.87971879050363,173.0016333589632,148.14092987843176,276.1503740303274
2024-01-04,335.4474448102516,154.9388006419284,153.04084871075486,168.45724520893668,146.25952978583638,278.27481574333115
2024-01-05,343.1281062135809,154.85882160285593,152.3002603970658,169.23794687676218,145.67257940973812,282.14689185436504
2024-01-08,365.1846651935084,157.78123341957883,155.7899332469256,173.73573366781054,149.1941948154888,287.52604928366975
