,nvda,msft,googl,amzn,aapl,meta
2023-03-20,180.959842716082,113.91262659500387,113.57720210223503,113.85457869019955,126.04168430824329,158.57783717359993
2023-03-21,183.0489231413568,114.5611970367273,117.72889875726173,117.23374617585709,127.54713193405465,162.06509246505573
2023-03-22,184.92840727358092,113.93770110619337,115.98967284985979,115.00815345982198,126.38601066242934,160.18116684640546
2023-03-23,189.97989935003008,116.18473888479606,118.49191187793171,115.0198082445645,127.26685186987685,163.7646335069901
2023-03-24,187.10131821316293,117.40241164657333,118.31238394860281,114.34397296943379,128.3238513930037,165.15151225619297
2023-03-27,185.36858083008883,115.64913474923098,114.96856729133881,114.23910657673902,126.74631757096071,162.61023269059888
2023-03-28,184.52316643258146,115.16792422414595,113.36400243617302,113.30691937724866,126.2418754917541,160.8786253017778
2023-03-29,188.53361290176292,117.37732403480325,113.76795106661982,116.81426282508605,128.74027635068407,164.62242369679612
2023-03-30,191.32138765177191,118.8585935780037,113.20692520852135,118.8534145452247,130.01350964798053,166.618563036847
2023-03-31,194.07421634808404,120.63698428827723,116.39363874343742,120.356561737155,132.0474570353553,169.90540674237783
2023-04-03,195.3877611450568,120.18923264593933,117.1005380572625,119.33116292971239,133.06443072904267,170.81129028827965
2023-04-04,191.81044566889014,120.16831101878695,117.50447805614384,121.12560862023795,132.63202521701697,172.13403634370908
2023-04-05,187.81396428299902,118.97991805455854,117.2239608113119,117.80470616829706,131.13458027564099,169.53663758894604
2023-04-06,188.90392102725394,122.01782478091407,121.65617471117056,118.92332547368787,131.85528094354254,173.24034380400448
2023-04-10,192.69080612009438,121.09310720159219,119.43447019106144,119.0515014358677,129.7492845817242,172.1580891859913
2023-04-11,189.8261767283291,118.34806395362814,118.21138600153435,116.42973493854656,128.76432162577822,171.43657788833676
2023-04-12,185.11703593441348,118.62426349354884,117.41471840726211,113.99440943712192,128.2037739046853,171.55681744281054
2023-04-13,184.89346121988405,121.28138874538294,120.54533539846413,119.31950814496987,132.57595679691875,176.64742706400912
2023-04-14,186.95459814038978,119.73316213494658,122.16113855181668,119.4476841071497,132.295713954529,177.56134877145269
2023-04-17,188.65937868050636,120.84618745922036,118.90708154343439,119.71568192625588,132.3117193233997,175.45293406765802
2023-04-18,193.3056699305214,120.6662902869872,117.25763254804502,119.20298696753258,133.30468496378103,174.67531590930315
2023-04-19,195.15018133267176,120.69973606915376,116.89854216312554,121.53344607626249,134.23356709236606,172.91966800666847
2023-04-20,189.3720380885309,119.72058557761017,118.14407705432983,120.96247719382653,133.44880772719355,170.81129028827965
2023-04-21,189.47683623505623,119.57414728812414,118.27872947500057,124.63295206807533,132.14358850668108,170.66698556305505
2023-04-24,188.93884040457394,117.90454379881072,118.90708154343439,123.7590299023016,132.39182061132942,170.5868258600725
2023-04-25,183.3423632869031,115.24744474813772,116.52827390097731,119.51759503561289,131.14259536733903,166.38608510403532
2023-04-26,188.33795501562568,123.59537049064097,116.3711880417602,122.32580252883048,131.13458027564099,167.8691505654298
2023-04-27,190.22445503496607,127.55381571112014,120.72484606466216,127.96550930475877,134.85819832525527,191.24580100064014
2023-04-28,193.87855846194682,128.57065657293137,120.44434608296109,122.87345295178538,135.87513479715457,192.6567449205939
2023-05-01,201.99029780173316,127.85929504858973,120.28726022374398,118.91167957894133,135.8030982299737,194.94948255876133
2023-05-02,197.09953089591278,127.79651706655206,118.1777315279321,120.75273551844101,134.96228285196565,191.7909288977147
2023-05-03,194.24886658743782,127.37389233772589,118.27872947500057,120.77604508792605,134.0894443289535,190.01925398587096
2023-05-04,192.5720295520903,127.79651706655206,117.47083221410702,121.1838736539546,132.76014261155882,187.20537965056806
2023-05-05,200.3833528737794,129.98918743583582,118.45824877276402,123.11815898139848,138.99016420453844,186.6121583973977
2023-05-08,203.6741373860085,129.15226994741886,120.92683332723368,123.31624587204149,138.93413300622825,187.0049680646431
2023-05-09,199.62176899057923,128.46184315081015,120.45555848645155,124.23677828678932,137.54878768326068,187.08512776762564
2023-05-10,201.81566090056782,130.68376711648165,125.39272759539088,128.39664744027235,138.98216152010306,186.85267449175117
2023-05-11,199.67068012756644,129.7632024211969,130.80116291354693,130.7154517642597,139.13431178247637,189.02517257544486
2023-05-12,198.00780817550924,129.28617098131014,131.85591431410472,128.47821315347804,138.38055816676737,187.43786991184837
2023-05-15,202.29074049620726,129.49120816763556,130.7338194400807,129.5735228893838,137.9796174729247,191.48629243805638
2023-05-16,204.10732173177703,130.4452710474091,134.10009543058737,132.1370332429843,137.9796174729247,191.45422609116963
2023-05-17,210.84965594142932,131.6781666837957,135.5924413036288,134.5840135291515,138.4767640816693,194.39632882861363
2023-05-18,221.3299507687465,133.57367658426466,137.82541001662094,137.6718736262178,140.36921904532193,197.89162228161118
2023-05-19,218.4374312249659,133.49819103908501,137.7468455080988,135.45793569492523,140.45743468305122,196.9215937134673
2023-05-22,217.82258075272733,134.68915171710293,140.31641937807154,134.01305353671157,139.68761366215804,199.07006361181598
2023-05-23,214.41297965792882,132.20659170121453,137.52242480698095,133.9897439672265,137.5706368728586,197.80343674555553
2023-05-24,213.36493150173328,131.61528389711356,135.65977614552958,136.04055047210767,137.79515869850545,199.78354907639738
2023-05-25,265.3611514591311,136.67692900644738,138.5547514005578,134.00139875196902,138.7173284979749,202.57334591248082
2023-05-26,272.110541570465,139.59985193723853,139.82271973030848,139.95572248597358,140.67392900973726,210.0689192217161
2023-05-30,280.2502244150204,138.89530271478745,138.76794243505438,141.76183185123764,142.17343355671989,210.4537400412942
2023-05-31,264.34112683683526,137.71272640832714,137.87029415684452,140.50338179892447,142.13333328370427,212.2174014485334
2023-06-01,277.867757196953,139.4698417757732,138.82404761033385,143.05522847778644,144.41068635054077,218.5425715891057
2023-06-02,274.77252386535366,140.6524180822335,139.8900373090784,144.7797721298448,145.10030682540273,218.5425715891057
2023-06-05,273.6825804592872,140.87890091893368,141.39361284874116,146.00326671792638,144.0017305650001,217.56450485942
2023-06-06,270.0703856203658,139.9311394184089,142.85233014287658,147.52971458934573,143.70502328502008,217.348066264286
2023-06-07,261.8598769952263,135.61174700237427,137.455107228211,141.2607827872609,142.59039202669598,211.31954373570477
2023-06-08,269.0921095278681,136.40016614156266,137.05114996619878,144.7797721298448,144.79559686098736,212.10516307019552
2023-06-09,270.9088508216991,137.04178017500934,137.1521565448327,143.8242842508654,145.10832191710074,212.40181068218655
2023-06-12,275.88404846030625,139.16372050985626,138.7342793298867,147.48310434037165,147.3776474849765,217.29197173205426
2023-06-13,286.6448987431425,140.1869413543996,138.94748762751414,147.58797962306238,146.99272456726723,217.50843498412556
2023-06-14,300.4454154645624,141.46597723551417,138.76794243505438,147.3083181292177,147.505938581196,219.1357681853388
2023-06-15,298.04171385050824,145.97826259969625,140.3612948867297,148.11232936652823,149.15782912854303,225.93393235307624
2023-06-16,298.31415968745955,143.55858537048996,138.61085657583726,146.22465428805845,148.2837622865245,225.26858955846512
2023-06-20,306.1123582317297,141.76372723045407,138.1283520684338,146.5625719256238,148.355935333595,227.93807286926304
2023-06-21,300.780790874545,139.88079388732152,135.2670571817041,145.4556074049755,147.51399089468214,225.78165110865297
2023-06-22,300.6410600125112,142.4598396790253,138.1844658752787,151.6546193886012,149.9516830172676,228.37903753494734
2023-06-23,294.9391711916471,140.4930757208971,137.27557066731669,150.69914039961776,149.69506360304055,231.46546965455323
2023-06-26,283.9197467878308,137.80081471200435,132.787260223744,148.36868129088788,148.5644517903711,223.24033455765303
2023-06-27,292.6122975429723,140.30436185794792,132.77603055712265,150.52434529846784,150.80165495514123,230.11865842837298
2023-06-28,287.30874038149886,140.84115814634384,134.85187888463602,150.36121387205642,151.75590993592826,228.70773916535651
2023-06-29,285.24737671178974,140.50565227823353,133.64005025642655,149.03286178127607,152.02853471902606,225.6934285871914
2023-06-30,295.5890077321478,142.80792210447203,134.3132692019531,151.89932541821432,155.54077023418273,230.06253923920403
2023-07-03,296.3645967132036,141.7385479146201,134.5376985346364,151.7361939918029,154.32995787548208,229.2929222569851
2023-07-05,295.69387256961534,141.80564908824218,136.61355549371518,151.92263498769935,153.4238182594087,235.98686155098915
2023-07-06,294.1985282642882,143.11404337038897,134.77332300767932,149.5688663094844,153.80872876985526,234.07888309005668
2023-07-07,296.99351897424,141.41567100616848,134.06643232541967,151.2234901430836,152.90260156104455,232.90844293598784
2023-07-10,294.7365641093358,139.15532303771806,130.66650186131076,148.1356300460173,151.2427083292622,235.77042295585514
2023-07-11,296.3087630564192,139.42371463162576,131.44076191173292,150.05826058871864,150.8177223603254,239.129412859764
2023-07-12,306.76915730659294,141.40727353403028,133.44927539734547,152.41202926693362,152.17290562769242,247.98781207591992
2023-07-13,321.26848839644293,143.69696680293237,139.74415522178634,156.4903327072109,152.79032824095847,251.25059061069993
2023-07-14,317.71874295576924,144.77887824837902,140.73159767513965,156.93310784747504,152.9106290600053,247.61102941788363
2023-07-17,324.65043942661794,144.98440015618513,139.8675952389666,155.62805643618373,155.55682523210422,249.01395983323283
2023-07-18,331.86858683227365,150.75474737200716,138.86893175055744,154.77744383989508,155.3483087753281,250.16031015961363
2023-07-19,328.95477953975245,148.9053646156856,136.9277358437148,157.72547319003905,156.44690985025613,253.33494014374378
2023-07-20,318.07513935072365,145.46245344135548,133.7522347122892,151.43324070846512,154.8672047572423,242.5204321251537
2023-07-21,309.61312584447404,144.16243043018574,134.67235095530714,151.47984206744326,153.91296218371792,235.89868834340209
2023-07-24,311.73032317096755,144.72436673267396,136.36670998561635,150.0815701582037,154.56246997830158,233.77422197346112
2023-07-25,319.1861304181389,147.18599202082942,137.12970584315548,150.46609804474318,155.26011795212423,236.0670212539717
2023-07-26,317.5999263731998,141.6463198274863,145.05160985600477,149.3241602798713,155.96579342490762,239.3538403025653
2023-07-27,320.73037252226476,138.6898332093036,145.19746604860055,149.44069034730458,154.93937780431278,249.8877770322479
2023-07-28,326.6698144791371,141.89791647711763,148.7657206701133,154.05500720578624,157.03228450399268,260.9267124936393
2023-07-31,326.5230944063639,140.8705034467955,148.92276337150327,155.7678782931101,157.52946833452538,255.41125151524585
2023-08-01,324.9718364151218,141.04661455124713,147.60995405935617,153.4490828591187,156.85586563579682,258.7061087253812
2023-08-02,309.33363744402965,137.3395170693687,144.05295499916102,149.39408898832647,154.426163790384,251.97210190835446
2023-08-03,311.05255646388616,136.9872293575626,144.13150224455228,150.20974612038353,153.29553957045187,251.0742441955258
2023-08-04,312.2055361484914,137.45692447233645,143.74999568421728,162.63109743711195,145.93424857988023,249.1021083838826
2023-08-07,317.35538402645227,138.43401817273232,147.58751198924438,165.71894864418226,143.4163559112635,253.7758554955536
2023-08-08,312.09370877666134,136.73141432099135,147.44163853351776,163.06222668262956,144.17813702593324,250.63335350065324
2023-08-09,297.3498620164407,135.129475330264,145.4892129600538,160.6269011812049,142.88712412120134,244.6769278565755
2023-08-10,296.1899731502267,135.42302003884453,145.52289332835235,161.4542042080085,142.7106804384801,245.101791542239
2023-08-11,285.47802066618914,134.6178976594437,145.37703713575658,161.27942688685053,142.75885783950721,241.8149971505827
2023-08-14,305.72800499381776,135.88853606842014,147.36310855125734,163.79632699147692,144.09983479109366,245.46252253412905
2023-08-15,307.03472063831236,134.97431205412585,145.62388264385538,160.41715061582335,142.4858608385287,242.06351442107206
2023-08-16,303.86233922481114,134.64653552854523,144.4120194893842,157.38756444246968,141.77926722830622,235.92270420027845
2023-08-17,302.8701113872116,133.16727037417027,145.78095987150706,156.117450715418,139.71564166857584,228.54739510245417
2023-08-18,302.5556502566934,132.99918992560117,143.020645668715,155.23188265489773,140.10910078301615,227.07231848872703
2023-08-21,328.1861264166823,135.2685117917343,144.0417339641051,156.93310784747504,141.1930861024948,232.40334557653006
2023-08-22,319.10922242362886,135.5122349924498,144.83841018994278,156.43206767349426,142.30921863960444,230.55954912324555
2023-08-23,329.2273054058344,137.42016424328853,148.53006167080866,157.9119141859355,145.43274702193128,235.8826366772558
2023-08-24,329.5556916050776,134.46582612031744,145.62388264385538,153.62386018027667,141.62670752626417,229.87813000555087
2023-08-25,321.554912654873,135.73079197791188,145.73607573128348,155.27848401387584,143.41729886322798,228.87607207592612
2023-08-28,327.2637640100997,136.03334988591686,147.00401816633786,155.1386621569495,144.6860035096424,232.69197968391654
2023-08-29,340.88256125229583,138.01272970312314,150.9986375937129,157.20112344657323,147.8416294805495,238.8888844369419
2023-08-30,344.2366354686439,138.17239957897354,152.4685931860351,157.38756444246968,150.67610586397632,236.57206929955498
2023-08-31,344.87252026404275,137.7395301961504,152.7939859395252,160.81332439710937,150.8527356556379,237.20540738962245
2023-09-01,338.96098179737425,138.11774395688232,152.22173041480542,160.9415003592892,152.12946780101305,237.59824171380507
2023-09-05,339.23353433983306,140.17275342565443,152.3451445372894,159.95106590607418,152.3221774051215,240.62049182576297
2023-09-06,328.8700820431971,139.89120884886574,150.87525799749065,157.72547319003905,146.87002914652115,239.83484783433497
2023-09-07,323.13980955734553,138.64306413670874,151.77288901256964,160.6269011812049,142.5742005488849,239.4340000055478
2023-09-08,318.4646944821248,140.47532443423995,153.02964493882982,161.069676321469,143.07202955707749,238.80870007702214
2023-09-11,315.7113455964638,142.01764268284433,153.6355117793247,166.74435634162086,144.01952257969822,246.5608658036944
2023-09-12,313.5589888052584,139.42473647690935,151.86267455614762,164.56536498456384,141.56247512731557,241.83102415979175
2023-09-13,317.85671317692976,141.22757287050553,153.39990456941263,168.78350806175953,139.88428118306476,244.55670063057036
2023-09-14,318.5276240551561,142.33702173628674,154.95959391592027,168.63202253009464,141.11278629836204,249.89581519378964
2023-09-15,306.7804680903849,138.77333630978524,154.1741387251385,163.58657642609538,140.52662998707598,240.7487325563727
2023-09-18,307.24170264643,138.28585060661257,155.08302530153512,163.10882804160767,142.90341485711394,242.54444798203002
2023-09-19,304.124994831452,138.11356487168408,154.8922677055849,160.37054925684524,143.7866878880488,244.56468947823763
2023-09-20,295.1731230167781,134.80205252035847,150.06734347346622,157.64389858683734,140.91206160255553,240.2356710061849
2023-09-21,286.6335612829737,134.28092452631086,146.36445369441358,150.69914039961776,139.6594119540626,237.0771420020755
2023-09-22,290.7776030475093,133.22191289568093,146.15127129148243,150.45443437000466,140.34998778815168,239.76267697901972
2023-09-25,295.05430643420874,133.44462276518016,147.11624578002767,152.9596885798845,141.38579570660323,241.16560739436892
2023-09-26,292.88103536353896,131.17534020078867,144.26616329678842,146.7956231704944,138.07759762639137,239.66649026682813
2023-09-27,296.77341218870333,131.44847420485863,146.4766813081034,146.7956231704944,136.84906769656874,238.68844819407968
2023-09-28,301.1130184720572,131.80567463437427,148.4627354604733,146.7956231704944,137.05784470586133,243.67482061307624
2023-09-29,303.9781947295482,132.6924005300757,146.8357199036303,148.12398415127075,137.47539872444653,240.6685975103274
2023-10-02,312.944018289324,135.23488260143992,150.54983071773884,150.85062593128265,139.51490456550667,245.96761989358683
2023-10-03,304.10400052285695,131.70064728003453,148.59738788114402,145.32743144279567,138.43090683876534,241.25378060195598
2023-10-04,307.76581342275256,134.04139351137417,151.75041241619613,147.9841534043484,139.44264466759734,244.97352615469205
2023-10-05,312.287165861707,134.20948706052383,151.55970660963848,146.77231360100933,140.4463549974686,244.34023737849907
2023-10-06,319.79245778796815,137.52939688398763,154.37610009301375,149.10277270973924,142.51798324163437,252.8699349642459
2023-10-09,316.37516055844327,138.60524276063555,155.31868430083975,149.45233624205113,143.7224306745748,255.21882877698818
2023-10-10,320.0439893454551,138.00431913040444,154.91470977569668,150.87391772077572,143.24064425704103,258.00863794154026
2023-10-11,327.0881000684249,139.69788358155986,157.7087129783527,153.61221428553014,144.37281938480945,262.80263693615365
2023-10-12,328.05944030293693,139.16838431653517,155.9358239657831,154.1948290627126,145.1035327137022,259.86846140403384
2023-10-13,317.6889721191847,137.72694053823344,154.12927184804576,151.23513603783013,143.6100332818618,252.27671371107556
2023-10-16,322.11949149490414,139.7903736803048,156.08168015837887,154.45118098707226,143.50561375905878,257.45548421139256
2023-10-17,307.0460314221043,139.54661117784767,156.77738433184433,153.19273093475908,142.24497383339317,259.74024533036135
2023-10-18,294.87264030773866,138.72711746157387,154.80251668826858,149.30086849037824,141.1930861024948,254.10455712596277
2023-10-19,294.20879866938236,139.2356295965434,154.5668749520948,149.61546766846254,140.88796669841065,250.76958307893022
2023-10-20,289.21922246364346,137.28149459807386,152.15440420447004,145.8517811862615,138.81632604698223,247.43465834577222
2023-10-23,300.3164085060295,138.3951356496339,153.164245570108,147.4714495556291,138.91269325629912,251.73154882859515
2023-10-24,305.12423855616777,138.9036477846034,155.75630466801965,149.80190866435902,139.2659528396223,250.56115798840074
2023-10-25,291.9585929278257,143.1649129246987,140.94478007807078,141.44721489316137,137.38705901409037,240.12343262784702
2023-10-26,281.8047636006173,137.7941989188222,137.20824445698133,139.326497459817,134.00657622144382,231.16080853795765
2023-10-27,283.02072621100746,138.60105057485674,137.08483033449733,148.84642078537956,135.07453135752638,237.87878834577532
2023-10-30,287.6398742475594,141.75287994975142,139.65438694133917,154.63762198296874,136.73664548933033,242.63267050349157
2023-10-31,284.977438454264,142.08908014863133,139.2279962407806,155.08039712323284,137.12208951207262,241.51834953859165
2023-11-01,295.7741417876107,145.43424789141244,141.88732975963507,159.63644894799788,139.69155917169363,249.99999075364855
2023-11-02,304.027092528347,146.37978229324222,143.05430014231726,160.88325310556453,142.58221564058294,249.2143221052833
2023-11-03,314.502372196813,148.26249292650527,144.86085226005457,161.5008233469786,141.8434872199921,252.2045921696348
2023-11-06,319.715576469835,149.82997739036304,146.15127129148243,162.82918432775494,143.91514027868325,253.1665579192997
2023-11-07,321.14113537327586,151.5109783847626,146.95916855237598,166.2899175266182,145.9948456508605,255.5876472442945
2023-11-08,325.46681658790465,152.63303000904136,147.9353640759771,165.55581721777085,146.85398655586238,256.35721491263894
2023-11-09,328.09438635663383,151.5782236647708,146.14001573016483,163.83128245570848,146.4685549403828,256.97450133656014
2023-11-10,337.7730293826953,155.35204240343512,148.77692444203834,167.28035197983323,149.86955934551938,263.5642157568308
2023-11-13,339.76458097414127,154.09550021913995,148.21585542611277,166.15007788969987,148.58316194250833,263.9009308918445
2023-11-14,347.0043362450599,155.60417617686937,149.93267378966465,169.89047258240782,150.70575922180655,269.6087899515584
2023-11-15,341.6374493649021,155.66732097516268,151.0547772952541,166.86086862906217,151.1640462838046,266.7227940748147
2023-11-16,345.7744218895678,158.4044645730498,153.6467673406423,166.4297393835446,152.53091719262605,267.9092612380926
2023-11-17,344.50259894601635,155.74313403485633,151.82897692471823,169.168018168307,152.51480015839113,268.5906803557873
2023-11-20,352.2664383168807,158.93925647262023,152.8837369568415,170.27500046894727,153.92988569002773,272.54286685592916
2023-11-21,349.0169621742314,157.09908342443148,153.69163421773504,167.67652576111922,153.27864087866746,270.14589201555975
2023-11-22,340.43543849961384,159.11190902380434,155.39721428310017,170.95083574407798,153.81730218837438,273.76143735149975
2023-11-24,333.86662078329846,158.9350642868414,153.37744523617,170.9857912083096,152.73992993990976,271.147999259059
2023-11-27,337.123112813064,159.4319562068553,153.06327351773578,172.13935708793602,152.59519922062537,268.31814722842154
2023-11-28,334.18105523743975,161.15425023117612,153.94971802402063,171.32369995587894,153.08565831477983,271.7572721783757
2023-11-29,336.4102933467782,159.5330140852857,151.46993832919134,170.49639692907533,152.25749834471605,266.313932741423
2023-11-30,326.8365151581842,159.5582851051836,148.70956370544127,170.22838132997717,152.7238501274629,262.26548555827776
2023-12-01,326.8015691044874,157.70545689617506,147.9578061460889,171.32369995587894,153.7610476593358,260.39764859117963
2023-12-04,318.03144344541414,155.4441525853439,145.05160985600477,168.771844387021,152.3057501893193,256.5496376508966
2023-12-05,325.43955333074575,156.86745205957175,146.98157609622606,171.148922634721,155.51379684509365,255.16275890169373
2023-12-06,318.01044913681915,155.300976340417,145.89318748519688,168.39898017522003,154.62939475325396,254.48935328860358
2023-12-07,325.64920297655016,156.2063443622536,153.6467673406423,171.148922634721,156.19721368861036,261.81658135880065
2023-12-08,332.00898460372906,157.58753857056553,151.46993832919134,171.77813877088158,157.3550222210973,266.7548480932328
2023-12-11,325.8658685094708,156.3537127929593,149.5623796328201,169.99533897510258,155.3208515029941,260.76641774461143
2023-12-12,333.0643020726211,157.65068336885884,148.6983771966471,171.84804969934478,156.5510067842292,267.9333264088434
2023-12-13,336.07649184303085,157.64649118308003,148.75448237192657,173.43276260448079,159.16406315768185,268.35017658990245
2023-12-14,337.9074783221092,154.0924346832892,148.04757442653607,171.77813877088158,159.28467415829596,267.0915632282465
2023-12-15,341.6814653867341,156.1136970565419,148.78812821396338,174.74947769051062,158.8504820004428,268.49446898665843
2023-12-18,349.9771783595896,156.92219938572686,152.37880764245708,179.52692597540369,157.49975294038168,276.2706505702071
2023-12-19,346.67138838537227,157.1790755693234,153.33256109594643,179.20064534258887,158.34394309384152,280.87217751268827
2023-12-20,336.23721701365963,156.06737340368605,155.22889875726173,177.25471412039846,156.64747325164763,280.00639847521495
2023-12-21,342.380333107918,157.29696769377185,157.5628395226261,179.25891037630552,156.52684984377086,283.86239826316535
2023-12-22,341.2621660951253,157.7349070012712,158.7634557473451,178.7695160970713,155.65853997164072,283.3012803422876
2023-12-26,344.4000549533364,157.76861479504896,158.79715337877448,178.75787020232474,155.21633272208953,284.45564417327296
2023-12-27,345.3645660353702,157.5201753853323,157.50671708421578,178.67629559912305,155.29671937706112,286.8606325182469
2023-12-28,346.09835313387407,158.02970936558538,157.3496398565641,178.72291473809315,155.64244775193117,287.25346684242953
2023-12-29,346.09835313387407,158.34971724689467,156.7437039635458,177.0449813350089,154.79822037668325,283.758173389432
2024-01-02,336.6355486730503,156.17264966905643,155.0381238981807,174.70285855154052,149.25853887980162,277.60942363484554
2024-01-03,332.44925152755604,156.0589497303868,155.87970152737276,173.0016333589632,148.14091747116908,276.1503740303274
2024-01-04,335.4474895528639,154.93882389145017,153.04083144762402,168.45724520893668,146.259504971311,278.27476642945663
2024-01-05,343.1281786570312,154.85880554539716,152.3002603970658,169.23794687676218,145.67256700247543,282.1468671974278
2024-01-08,365.18471390252716,157.78124375470762,155.78991598379474,173.73573366781054,149.19421963001417,287.5259999697953
