,nvda,msft,googl,amzn,aapl,meta
2023-09-22,290.777491518081,133.2219259962615,146.15123676522072,150.45443437000466,140.3500001954144,239.76270653808976
2023-09-25,295.05424740187146,133.44466206692184,147.1162630431585,152.9596885798845,141.3858205211286,241.16563712639882
2023-09-26,292.8809500896426,131.1753271002081,144.26614603365758,146.7956231704944,138.07759762639137,239.66651981403984
2023-09-27,296.7733261360483,131.44850040601975,146.47666404497252,146.7956231704944,136.84906769656874,238.68850227765407
2023-09-28,301.11298490390806,131.80568773495483,148.4627354604733,146.7956231704944,137.05783229859864,243.67485065445376
2023-09-29,303.97818726452687,132.6924005300757,146.8357199036303,148.12398415127075,137.47541113170922,240.66857786720303
2023-10-02,312.94398235411376,135.23488260143992,150.54983071773884,150.85062593128265,139.51490456550667,245.96762556069112
2023-10-03,304.10388632717917,131.700634179454,148.5974051442749,145.32743144279567,138.43089443150262,241.25385965873684
2023-10-04,307.76575184718865,134.04138041079358,151.75046420558868,147.9841534043484,139.44263226033465,244.97355635618013
2023-10-05,312.287076705172,134.20947395994327,151.55968934650764,146.77231360100933,140.44634259020592,244.3402675019123
2023-10-06,319.7923671298285,137.52943618572928,154.37611735614462,149.10277270973924,142.51797083437168,252.86999079618062
2023-10-09,316.3751506131264,138.60525586121614,155.31866703770888,149.45233624205113,143.72245548910018,255.21888489850556
2023-10-10,320.0439253133623,138.0042929292433,154.91472703882755,150.87391772077572,143.24063184977834,258.0086944069984
2023-10-11,327.08800795062575,139.69788358155986,157.7087129783527,153.61221428553014,144.37283179207213,262.80264467875793
2023-10-12,328.05934799079904,139.16838431653517,155.93580670265223,154.1948290627126,145.10354512096492,259.86856741266035
2023-10-13,317.6888818818953,137.72694053823344,154.12927184804576,151.23513603783013,143.61002087459912,252.27679412681545
2023-10-16,322.11945372393143,139.79034747914372,156.081662895248,154.45118098707226,143.50563857358415,257.4555159517151
2023-10-17,307.0459699905492,139.54661117784767,156.7774015949752,153.19273093475908,142.24497383339317,259.74027735235995
2023-10-18,294.87255463537633,138.72713056215443,154.80251668826858,149.30086849037824,141.19309850975748,254.1045884531672
2023-10-19,294.2087131298366,139.23564269712395,154.5668749520948,149.61546766846254,140.88799151293603,250.76961399498342
2023-10-20,289.2191645987477,137.2814814974933,152.15438694133917,145.8517811862615,138.8163384542449,247.4346888506802
2023-10-23,300.31634842088886,138.39512254905333,153.1642800963697,147.4714495556291,138.91269325629912,251.73167849100514
2023-10-24,305.1242308618542,138.90362158344226,155.75627014175794,149.80190866435902,139.2659776541477,250.56116422181805
2023-10-25,291.958507838485,143.16492602527927,140.94477144650534,141.44721489316137,137.38704660682768,240.12351154527326
2023-10-26,281.804707219153,137.79417271766107,137.20825308854674,139.326497459817,134.00656381418113,231.1608370365489
2023-10-27,283.0206429098906,138.60106367543733,137.0848217029319,148.84642078537956,135.07451895026367,237.87881767259074
2023-10-30,287.6398166986483,141.7528537485903,139.65440420447004,154.63762198296874,136.73664548933033,242.63267575944764
2023-10-31,284.97732808529076,142.08909324921188,139.22801350391148,155.08039712323284,137.12206469754722,241.51840397104954
2023-11-01,295.7741092876255,145.43424789141244,141.8873383912005,159.63644894799788,139.69154676443094,250.00002157482274
2023-11-02,304.02708505354246,146.37978229324222,143.05430014231726,160.88325310556453,142.58221564058294,249.2144268004174
2023-11-03,314.50233594981853,148.26246672534418,144.8608695231854,161.5008233469786,141.8434872199921,252.2046479195429
2023-11-06,319.7154858270772,149.8299904909436,146.15123676522072,162.82918432775494,143.91512787142057,253.16661378780347
2023-11-07,321.1410977980456,151.51096528418205,146.95915128924514,166.2899175266182,145.99482083633512,255.58762944046066
2023-11-08,325.4667781472233,152.63304310962192,147.93534681284626,165.55581721777085,146.85398655586238,256.35724651756163
2023-11-09,328.0942673611326,151.5782236647708,146.14005025642655,163.83128245570848,146.4685673476455,256.9745083606445
2023-11-10,337.77290845076107,155.352016202274,148.77692444203834,167.28035197983323,149.86957175278206,263.5642482502665
2023-11-13,339.7645396728663,154.09547401797886,148.21585542611277,166.15007788969987,148.58313712798298,263.900963426792
2023-11-14,347.00429349530697,155.6041630762888,149.93267378966465,169.89047258240782,150.70577162906923,269.60882319019754
2023-11-15,341.6373810125457,155.66736027690436,151.05474276899238,166.86086862906217,151.1640338765419,266.722851614595
2023-11-16,345.77437938588724,158.40447767363034,153.6467673406423,166.4297393835446,152.53089237810067,267.9092942672059
2023-11-17,344.50255669679296,155.74312093427577,151.8289941878491,169.168018168307,152.5148125656538,268.59066415502855
2023-11-20,352.26636783795277,158.93925647262023,152.8837369568415,170.27500046894727,153.92986087550236,272.5429004562952
2023-11-21,349.0168123163207,157.09905722327036,153.69163421773504,167.67652576111922,153.27862847140477,270.1459499773557
2023-11-22,340.4353970641186,159.1119221243849,155.39721428310017,170.95083574407798,153.81732700289976,273.76147110209683
2023-11-24,333.8665539856733,158.93505118626084,153.3774797624317,170.9857912083096,152.73994234717244,271.1480326874592
2023-11-27,337.12301868753184,159.43196930743585,153.06329078086665,172.13935708793602,152.59521162788806,268.31813099406367
2023-11-28,334.1810150532764,161.15423713059556,153.94973528715147,171.32369995587894,153.08564590751715,271.7572810249496
2023-11-29,336.410252716605,159.53302718586627,151.46993832919134,170.49639692907533,152.25753556650415,266.313990230797
2023-11-30,326.8364497670919,159.5582851051836,148.7095809685721,170.22838132997717,152.7238377202002,262.2655425485401
2023-12-01,326.8015037203868,157.70545689617506,147.95782340921974,171.32369995587894,153.7610476593358,260.39763138034544
2023-12-04,318.03129978686246,155.44413948476335,145.05160985600477,168.771844387021,152.30573778205664,256.5496446226018
2023-12-05,325.43948821914745,156.86745205957175,146.98161062248778,171.148922634721,155.51379684509365,255.16279035935824
2023-12-06,318.0103321588394,155.30096323983648,145.89320474832772,168.39898017522003,154.62939475325396,254.48938466324753
2023-12-07,325.6491378230067,156.20633126167303,153.6467673406423,171.148922634721,156.19721368861036,261.8165889798394
2023-12-08,332.00891817776636,157.58753857056553,151.46993832919134,171.77813877088158,157.35503462836,266.7549056369649
2023-12-11,325.86577663620693,156.3536996923787,149.56236236968925,169.99533897510258,155.3208266884687,260.7664498931214
2023-12-12,333.06426211188966,157.65070957001996,148.6984117229088,171.84804969934478,156.55098196970383,267.93331012704306
2023-12-13,336.07642460327065,157.64647808249947,148.7544996350574,173.43276260448079,159.16405075041916,268.35018501643356
2023-12-14,337.90743739239,154.0924346832892,148.04757442653607,171.77813877088158,159.28467415829596,267.0915961565501
2023-12-15,341.6814237019428,156.1136970565419,148.78814547709425,174.74947769051062,158.85051922223087,268.4945267448592
2023-12-18,349.97705498593723,156.92219938572686,152.37880764245708,179.52692597540369,157.499740533119,276.2706599732115
2023-12-19,346.67134570223317,157.17908866990396,153.33257835907725,179.20064534258887,158.3439803156296,280.8722614538114
2023-12-20,336.2370697126281,156.06737340368605,155.2288814941309,177.25471412039846,156.64747325164763,280.0064329957202
2023-12-21,342.38026460693067,157.29698079435238,157.56282225949525,179.25891037630552,156.5268746582962,283.86243325905633
2023-12-22,341.2620978178528,157.73493320243233,158.7634557473451,178.7695160970713,155.65852756437803,283.30129061206105
2023-12-26,344.3999860482577,157.76862789562952,158.79713611564364,178.75787020232474,155.21630790756416,284.4556299284215
2023-12-27,345.3644702609476,157.5201753853323,157.50671708421578,178.67629559912305,155.29671937706112,286.86069254071464
2023-12-28,346.0982838890121,158.02968316442428,157.3496398565641,178.72291473809315,155.64247256645655,287.25355157026803
2023-12-29,346.0982838890121,158.34971724689467,156.7437039635458,177.0449813350089,154.79820796942056,283.75823302941393
2024-01-02,336.6354813214381,156.17263656847584,155.0381238981807,174.70285855154052,149.25851406527622,277.60945785984046
2024-01-03,332.44921168987946,156.05896283096735,155.87971879050363,173.0016333589632,148.14092987843176,276.15043273238416
2024-01-04,335.44742243894996,154.93882389145017,153.04083144762402,168.45724520893668,146.2595173785737,278.27480073647814
2024-01-05,343.1280833300488,154.85880554539716,152.30024313393497,169.23794687676218,145.67257940973812,282.14690198182006
