,nvda,msft,googl,amzn,aapl,meta
2023-02-17,149.4097351829576,107.98328522908693,105.86848049231688,113.26030912827456,122.15793812634577,138.59228851774444
2023-02-21,144.2892316610425,105.72788898461776,102.99594730740043,110.20741338543583,118.89876114102398,137.9509492120074
2023-02-22,144.98080334703144,105.24249276045448,102.83885281661792,111.61734007941789,119.24311230973541,137.18133218234743
2023-02-23,165.3091081614302,106.60661054071541,101.9860800470662,111.65229554364949,119.63547958505896,137.91887053467462
2023-02-24,162.66856051145547,104.28426377052969,100.01122103505588,108.94896333312265,117.481405080315,136.59613672617743
2023-02-27,164.17046710532856,104.67760220304632,100.84156036606124,109.25192550645639,118.45036266739027,135.91469290953972
2023-02-28,162.17955587970317,104.3679568403937,101.05475140055779,109.79958481940729,118.0419652086706,140.24371164844334
2023-03-01,158.56095895166112,103.04985485537384,101.39139108380006,107.39920589221823,116.36033445265454,139.02516573469603
2023-03-02,162.86412501723126,105.07511317101756,103.23158904357422,107.35259564324411,116.84079329308045,139.91502232624163
2023-03-03,166.8878827301216,106.8242046620125,105.08303393310055,110.58028648723277,120.9407236200968,148.5089024493833
2023-03-06,164.54068183881054,107.48534519739532,106.7437039635458,109.24027072171387,123.1829269117312,148.22831881471137
2023-03-07,162.71017565659395,106.34717315963185,105.31867566927433,109.00722836683929,121.39721162900474,147.91566883117605
2023-03-08,168.94940632060695,106.15888504088397,105.75627877332334,109.43835761235687,122.41414810090406,148.28442567887026
2023-03-09,163.74419196959747,105.58143102507404,103.59065353379742,107.49242639016646,120.5884193960008,145.65497274360345
2023-03-10,160.45339433864632,104.02064075340924,101.69433313561294,105.72128137912998,118.9147913244201,143.90732590937566
2023-03-13,160.46038354891957,106.2509428325306,102.23293418673045,107.702168065552,120.49232514646309,145.02164694296494
2023-03-14,168.1249729484884,109.1256429028873,105.44210705488916,110.5569769177477,122.18994886408719,155.5395449833177
2023-03-15,169.2778058361373,111.07137413383043,107.84335676745802,112.0950795739096,122.51027957222985,158.52976591811898
2023-03-16,178.45157114179088,115.57383465244189,112.56730894720451,116.56956568546892,124.80047415595097,164.2857063602697
2023-03-17,179.73717234825662,116.92539552459218,114.02603487290537,115.2994608484132,124.11982413201427,156.81418543275453
2023-03-20,180.95985732407547,113.91258911589215,113.57721073380046,113.85457869019955,126.04163467919254,158.57784694871
2023-03-21,183.04892427184,114.56122514549342,117.72890738882715,117.23374617585709,127.54711952679196,162.06510245512837
2023-03-22,184.92838160234447,113.93775533444249,115.98969011299064,115.00815345982198,126.38602306969202,160.18117672034853
2023-03-23,189.97990001827998,116.18474100509108,118.49192050949713,115.0198082445645,127.26683946261417,163.76464360182644
2023-03-24,187.1013190733881,117.4024532281374,118.31238394860281,114.34397296943379,128.32390102205446,165.15152243651977
2023-03-27,185.36856846768436,115.64918920168785,114.96857592290424,114.23910657673902,126.74635479274879,162.6102303858059
2023-03-28,184.52315412655847,115.16793931181462,113.36398517304218,113.30691937724866,126.24185067722873,160.87861056177505
2023-03-29,188.53360032827948,117.3773263113339,113.76794243505437,116.81426282508605,128.74028875794676,164.62242151603928
2023-03-30,191.32138823055672,118.85859604858928,113.20689931382508,118.8534145452247,130.0134972407178,166.61857330760628
2023-03-31,194.07420340509256,120.63701319300688,116.39363874343742,120.356561737155,132.047469442618,169.9054048872765
2023-04-03,195.38770809990115,120.1892745925932,117.10052942569706,119.33116292971239,133.06445554356807,170.81131314595785
2023-04-04,191.81044621505922,120.16837916386451,117.5044953192747,121.12560862023795,132.63203762427966,172.13404695445507
2023-04-05,187.81396509569717,118.97997294336741,117.22396944287735,117.80470616829706,131.13459268290367,169.53664803958227
2023-04-06,188.90389509088675,122.01788006770641,121.65617471117056,118.92332547368787,131.85528094354254,173.24034215447645
2023-04-10,192.69079326936384,121.09310996491205,119.434461559496,119.0515014358677,129.7492597671988,172.15809979821995
2023-04-11,189.82619074501847,118.34811875966045,118.2114032646652,116.42973493854656,128.76430921851554,171.43660078455915
2023-04-12,185.11705026515983,118.62426593343581,117.41470977569668,113.99440943712192,128.20374909015993,171.55685267491415
2023-04-13,184.8934488891657,121.2813784327865,120.54531813533328,119.31950814496987,132.5759816114441,176.64742562450172
2023-04-14,186.95458567221232,119.73316472010573,122.16112992025123,119.4476841071497,132.2957015472663,177.56133505981217
2023-04-17,188.65935276044797,120.84620329077455,118.90708154343439,119.71568192625588,132.311706916137,175.45295721145803
2023-04-18,193.30561702422236,120.66627989380929,117.25762391647959,119.20298696753258,133.30468496378103,174.67535133363833
2023-04-19,195.1501816561107,120.699751881522,116.8985594262564,121.53344607626249,134.23357949962875,172.91967866584264
2023-04-20,189.3720254591321,119.72060126170399,118.14407705432983,120.96247719382653,133.44883254171896,170.81131314595785
2023-04-21,189.47682359866832,119.57414985245143,118.27872947500057,124.63295206807533,132.1435636921557,170.66699608336856
2023-04-24,188.9388278040655,117.90455924499248,118.90708154343439,123.7590299023016,132.39179579680402,170.58683637544482
2023-04-25,183.34237773600407,115.24748604738862,116.52828253254273,119.51759503561289,131.14259536733903,166.38609536046408
2023-04-26,188.3379557933784,123.59538668235417,116.37117941019477,122.32580252883048,131.13459268290367,167.8691732417476
2023-04-27,190.2244156723437,127.553845521995,120.72486332779302,127.96550930475877,134.85818591799259,191.2458004610108
2023-04-28,193.87857220837904,128.5706865170183,120.44433745139564,122.87345295178538,135.87513479715457,192.65674446793838
2023-05-01,201.9903110071859,127.8592986983196,120.2872343290477,118.91167957894133,135.8030982299737,194.94951923284373
2023-05-02,197.09949107478513,127.7965469092222,118.17772289636666,120.75273551844101,134.96225803744028,191.79095304862705
2023-05-03,194.24888030917384,127.37392212502974,118.27872947500057,120.77604508792605,134.08943192169082,190.01925337063435
2023-05-04,192.57201670928106,127.7965469092222,117.47083221410702,121.1838736539546,132.76017983334688,187.20540351881638
2023-05-05,200.38332617183815,129.9891782640117,118.45824877276402,123.11815898139848,138.99017661180113,186.61214524367037
2023-05-08,203.6741238027893,129.15229996770051,120.92683332723368,123.31624587204149,138.93410819170288,187.00499192053758
2023-05-09,199.62174233942872,128.46185998005961,120.45555848645155,124.23677828678932,137.5487628687353,187.08512697152258
2023-05-10,201.81564744129213,130.68379733739837,125.39271896382544,128.39664744027235,138.9821491128404,186.8526613528498
2023-05-11,199.67066681134153,129.763219420932,130.80116291354693,130.7154517642597,139.13432418973906,189.02517189893072
2023-05-12,198.00778163199527,129.28620101913359,131.8559315772356,128.47821315347804,138.38055816676737,187.4378691374892
2023-05-15,202.29072700524813,129.49122513173782,130.73383670321158,129.5735228893838,137.9796174729247,191.48632889865962
2023-05-16,204.10733479604346,130.44530123708142,134.1000781674565,132.1370332429843,137.9796174729247,191.45425022132684
2023-05-17,210.84964187966807,131.67823633673135,135.59245856675963,134.5840135291515,138.4767640816693,194.39634081165957
2023-05-18,221.32996268441963,133.57370718377635,137.82540138505553,137.6718736262178,140.36919423079655,197.89162215164583
2023-05-19,218.43738998079368,133.49819542754307,137.74685413966426,135.45793569492523,140.4574222757885,196.9215935237071
2023-05-22,217.82256622593516,134.68918246274833,140.31642800963698,134.01305353671157,139.68760125489536,199.0700758829619
2023-05-23,214.41293868215106,132.20656971930103,137.5224420701118,133.9897439672265,137.57062446559593,197.80344893862357
2023-05-24,213.36493061041347,131.61531424006435,135.65978477709498,136.04055047210767,137.79517110576813,199.7835613915242
2023-05-25,265.3612137910724,136.6769469119209,138.55476003212323,134.00139875196902,138.71734090523762,202.5733460711079
2023-05-26,272.1104700704076,139.59987022563197,139.8226938356122,139.95572248597358,140.67392900973726,210.06895682779606
2023-05-30,280.2502057248701,138.89532091088086,138.76794243505438,141.76183185123764,142.17343355671989,210.4537530141567
2023-05-31,264.34113588405273,137.71275755007846,137.8702855252791,140.50338179892447,142.13333328370427,212.2174145301121
2023-06-01,277.8676319601914,139.46987314771687,138.82404761033385,143.05522847778644,144.41068635054077,218.54256040364396
2023-06-02,274.7725055405164,140.65244960910155,139.89002867751296,144.7797721298448,145.10028201087732,218.54256040364396
2023-06-05,273.68256220713926,140.87890627430772,141.39362148030656,146.00326671792638,144.0017305650001,217.56454292754546
2023-06-06,270.07031425636836,139.93115775020294,142.85233014287658,147.52971458934573,143.70503569228276,217.34810431906965
2023-06-07,261.8598862079206,135.61177786888504,137.455107228211,141.2607827872609,142.59041684122133,211.31953210499864
2023-06-08,269.0920649054879,136.4001578096141,137.05116722932965,144.7797721298448,144.79557204646196,212.10520080179433
2023-06-09,270.9088594309089,137.0417981282805,137.1521565448327,143.8242842508654,145.10832191710074,212.40182377513267
2023-06-12,275.88400338496524,139.16373874111397,138.73428796145214,147.48310434037165,147.37762267045113,217.29196046950264
2023-06-13,286.6449063029005,140.1869466191229,138.94747899594867,147.58797962306238,146.99272456726723,217.5084237349172
2023-06-14,300.44542210395105,141.4660088689632,138.76794243505438,147.3083181292177,147.505938581196,219.13583100725936
2023-06-15,298.0416672974518,145.97828172369861,140.3612948867297,148.11232936652823,149.15781672128034,225.93394628017407
2023-06-16,298.3141397926085,143.558577976336,138.61084794427185,146.22465428805845,148.2837622865245,225.26852947373342
2023-06-20,306.1123111404344,141.76373270174554,138.12836069999923,146.5625719256238,148.3559229263323,227.93811157683962
2023-06-21,300.7807974915671,139.88081221252,135.26706581326954,145.4556074049755,147.51396608015673,225.78159105554755
2023-06-22,300.641039962477,142.45988454325834,138.1844572437133,151.6546193886012,149.9516830172676,228.379076269706
2023-06-23,294.9391515218772,140.49308102572581,137.27558793044753,150.69914039961776,149.69508841756593,231.465483922628
2023-06-26,283.9197545293317,137.80080656354892,132.78724296061313,148.36868129088788,148.56440216132034,223.24037297564993
2023-06-27,292.61225135200874,140.30439333921856,132.7760391886881,150.52434529846784,150.80169217692932,230.11862329954963
2023-06-28,287.30869454423447,140.84116349677336,134.85187888463602,150.36121387205642,151.75589752866557,228.70772860649953
2023-06-29,285.2473843647498,140.50565758470984,133.64002436173027,149.03286178127607,152.02853471902606,225.69344249946403
2023-06-30,295.58898801903973,142.80794081314133,134.31327783351853,151.89932541821432,155.54079504870813,230.06252876386012
2023-07-03,296.3646036247458,141.7385533826129,134.5376985346364,151.7361939918029,154.3299330609567,229.29293639113894
2023-07-05,295.6938528495137,141.80569386677243,136.61354686214975,151.92263498769935,153.4238182594087,235.9868514408344
2023-07-06,294.1985086439125,143.11408832032652,134.77332300767932,149.5688663094844,153.80872876985526,234.0788975192284
2023-07-07,296.99344581471354,141.41570263302708,134.06642369385426,151.2234901430836,152.9025891537819,232.90845729301085
2023-07-10,294.73654445307795,139.1553281672934,130.6665104928762,148.1356300460173,151.2426959219995,235.7704128323586
2023-07-11,296.30871661893485,139.42370669577966,131.44074464860208,150.05826058871864,150.8176851385373,239.12940294332344
2023-07-12,306.7691368478702,141.4072920592065,133.44927539734547,152.41202926693362,152.17290562769242,247.98785201940942
2023-07-13,321.2684402943711,143.6969463263249,139.74416385335178,156.4903327072109,152.7903158336958,251.25063075531475
2023-07-14,317.71872176680836,144.77892341641962,140.73158041200878,156.93310784747504,152.9106290600053,247.61104468120857
2023-07-17,324.65036442262556,144.98441914998574,139.8675866074012,155.62805643618373,155.55682523210422,249.01397518303773
2023-07-18,331.86856469964636,150.75474092059233,138.86894038212284,154.77744383989508,155.34835840437887,250.16035023702096
2023-07-19,328.95473092507467,148.90538412315544,136.9277358437148,157.72547319003905,156.44690985025613,253.33498041684282
2023-07-20,318.07509146161925,145.46248559836613,133.75224334385462,151.43324070846512,154.86721716450498,242.52044707468227
2023-07-21,309.6130785197093,144.16246241688583,134.6723423237417,151.47984206744326,153.91296218371792,235.89865357087336
2023-07-24,311.7303290577551,144.72439879299094,136.36669272248548,150.0815701582037,154.56248238556424,233.7742363838528
2023-07-25,319.1861091313165,147.18603750421593,137.1297144747209,150.46609804474318,155.2601303593869,236.06703580569692
2023-07-26,317.59987851578785,141.64629908223216,145.05162711913562,149.3241602798713,155.9658058321703,239.3538797138365
2023-07-27,320.7303511324555,138.68983827789702,145.19748331173142,149.44069034730458,154.93937780431278,249.88779243591694
2023-07-28,326.6697926932208,141.89793506657094,148.76568614385158,154.05500720578624,157.03227209673,260.926753234713
2023-07-31,326.52307263023255,140.8705088010694,148.92279789776498,155.7678782931101,157.52944351999997,255.41124260245604
2023-08-01,324.97184141882036,141.04667233092175,147.60993679622533,153.4490828591187,156.85587804305953,258.70607535875536
2023-08-02,309.3336168142793,137.33950886048058,144.05296363072642,149.39408898832647,154.42615138312132,251.9721174405062
2023-08-03,311.05253571949953,136.98724730368727,144.13151087611772,150.20974612038353,153.29551475592652,251.07423501539273
2023-08-04,312.2055153272114,137.45692937941166,143.74999568421728,162.63109743711195,145.9342609871429,249.1021237391212
2023-08-07,317.35536286172413,138.43404940897705,147.58752925237525,165.71894864418226,143.41638072578888,253.77584648195412
2023-08-08,312.0937146392144,136.73145843476732,147.4416557966486,163.06222668262956,144.17814943319593,250.63336895028135
2023-08-09,297.3498688622746,135.1295323347589,145.48923022318465,160.6269011812049,142.88709930667596,244.67696759597436
2023-08-10,296.18998007341474,135.42305088063097,145.5228760652215,161.4542042080085,142.7107052530055,245.10180665088868
2023-08-11,285.4779482746421,134.6179021945899,145.37701987262574,161.27942688685053,142.75888265403262,241.81498739968785
2023-08-14,305.7279579281553,135.88854077002733,147.36310855125734,163.79632699147692,144.09982238383094,245.4626116358313
2023-08-15,307.03467348550384,134.97434283712892,145.62386538072454,160.41715061582335,142.4858732457914,242.06348002855768
2023-08-16,303.86231895994683,134.64655316802538,144.41201085781879,157.38756444246968,141.77926722830622,235.92271874310762
2023-08-17,302.8700645121448,133.16731402102263,145.7809771346379,156.117450715418,139.71565407583853,228.5474338475908
2023-08-18,302.55563007897337,132.9991942486872,143.02063703714956,155.23188265489773,140.10912559754152,227.07233248599766
2023-08-21,328.18610452964185,135.2685164121147,144.04174259567054,156.93310784747504,141.1930861024948,232.40338455935645
2023-08-22,319.1092011419356,135.51225274534164,144.83841018994278,156.43206767349426,142.30920623234175,230.55961264935476
2023-08-23,329.22728344935666,137.4201953467125,148.53004440767782,157.9119141859355,145.43274702193128,235.88265121761515
2023-08-24,329.5556429503244,134.46583063554135,145.62386538072454,153.62386018027667,141.62670752626417,229.87814417577832
2023-08-25,321.55491788644946,135.7307966588537,145.73609299441435,155.27848401387584,143.41731127049067,228.87611084132308
2023-08-28,327.2637421845724,136.03338080766008,147.00405269259957,155.1386621569495,144.6859911023797,232.69204334147383
2023-08-29,340.8825651948933,138.0127215824298,150.9986375937129,157.20112344657323,147.8416294805495,238.88889916261337
2023-08-30,344.236639187555,138.172443881527,152.46857592290425,157.38756444246968,150.67609345671366,236.57205922547377
2023-08-31,344.87247058779593,137.73956134141315,152.79396867639431,160.81332439710937,150.85274806290062,237.2053973545817
2023-09-01,338.9609858681236,138.11777515169328,152.2216958885437,160.9415003592892,152.12948020827574,237.59820704604078
2023-09-05,339.23351171603053,140.17277178910132,152.34512727415853,159.95106590607418,152.3221774051215,240.62048200123604
2023-09-06,328.8700601105429,139.89124027601093,150.87522347122894,157.72547319003905,146.87004155378384,239.83486261831786
2023-09-07,323.1397880068486,138.64309540033972,151.77288901256964,160.6269011812049,142.5742005488849,239.43406407869904
2023-09-08,318.46467324341575,140.47532973674316,153.0296104125681,161.069676321469,143.0720171498148,238.8086901408121
2023-09-11,315.71132454137813,142.01767438856473,153.63552904245557,166.74435634162086,144.01952257969822,246.56085634534608
2023-09-12,313.55899457009053,139.42474164177938,151.86264002988594,164.56536498456384,141.56246272005288,241.8310144098849
2023-09-13,317.8566919787675,141.22761757330446,153.3999218325435,168.78350806175953,139.88428118306476,244.5566910486806
2023-09-14,318.52757613587505,142.3370403832654,154.95962844218198,168.63202253009464,141.1128111128874,249.89578128407666
2023-09-15,306.7804476309078,138.7733806910649,154.1741387251385,163.58657642609538,140.52662998707598,240.74879671056712
2023-09-18,307.2417088325678,138.28588182344646,155.08304256466596,163.10882804160767,142.9034272643766,242.54448758997776
2023-09-19,304.1249211963207,138.11356986478302,154.89225044245404,160.37054925684524,143.78666307352339,244.56470455377905
2023-09-20,295.17310333140574,134.8020439790477,150.06734347346622,157.64389858683734,140.91206160255553,240.235735128753
2023-09-21,286.6335688434878,134.28094211789386,146.3644364312827,150.69914039961776,139.6594243613253,237.0771319591282
2023-09-22,290.7775569789032,133.22193034852722,146.15127129148243,150.45443437000466,140.34998778815168,239.7627164154926
2023-09-25,295.0543134331354,133.4446664483673,147.1162285168968,152.9596885798845,141.3858205211286,241.16559760344418
2023-09-26,292.88101583102815,131.17534428493974,144.26617192835386,146.7956231704944,138.07759762639137,239.66650504043307
2023-09-27,296.77336572023114,131.44849142537413,146.47664678184168,146.7956231704944,136.84906769656874,238.68843825045704
2023-09-28,301.1130517432978,131.8057050022674,148.4627354604733,146.7956231704944,137.05785711312402,243.67486029070284
2023-09-29,303.9781477805823,132.69240481297052,146.83573716676113,148.12398415127075,137.47539872444653,240.6685876887658
2023-10-02,312.9439974187939,135.2348872174147,150.54981345460797,150.85062593128265,139.51492938003202,245.96763505560818
2023-10-03,304.10395356550094,131.7006514330039,148.5974051442749,145.32743144279567,138.43089443150262,241.25384478728273
2023-10-04,307.76581957393694,134.04139797099492,151.75046420558868,147.9841534043484,139.44264466759734,244.9735659123739
2023-10-05,312.287118358608,134.20947844158354,151.55972387276935,146.77231360100933,140.44634259020592,244.34027709714354
2023-10-06,319.79243646070927,137.52942800172167,154.37610009301375,149.10277270973924,142.51798324163437,252.87002452255845
2023-10-09,316.3752194882124,138.6052740193117,155.31868430083975,149.45233624205113,143.7224430818375,255.21884450927575
2023-10-10,320.0439680014213,138.00433720977378,154.91472703882755,150.87391772077572,143.2406566643037,258.0086538457982
2023-10-11,327.08805157823775,139.69790188279603,157.70869571522186,153.61221428553014,144.37284419933482,262.80262847898615
2023-10-12,328.05939174797015,139.1683894478216,155.9358239657831,154.1948290627126,145.10352030643955,259.86855139375194
2023-10-13,317.68895093220925,137.72697168184686,154.12923732178407,151.23513603783013,143.6100332818618,252.2767785758818
2023-10-16,322.1194966888283,139.7903657924932,156.08169742150972,154.45118098707226,143.50561375905878,257.45547542461406
2023-10-17,307.04601094491653,139.54662945926626,156.77738433184433,153.19273093475908,142.2449614261305,259.7402859982984
2023-10-18,294.8726206424058,138.72712253505176,154.80251668826858,149.30086849037824,141.1930861024948,254.10452347568645
2023-10-19,294.2087790483217,139.23563473663933,154.56689221522566,149.61546766846254,140.88799151293603,250.7695985369559
2023-10-20,289.2191498225921,137.28147328100218,152.15440420447004,145.8517811862615,138.8163384542449,247.43467359822532
2023-10-23,300.31641515402174,138.3951537802025,153.16426283323887,147.4714495556291,138.91268084903643,251.73163831673492
2023-10-24,305.12421820714616,138.9036528812078,155.75628740488878,149.80190866435902,139.2659776541477,250.5611487766398
2023-10-25,291.95862680958356,143.1649578813005,140.9447887096362,141.44721489316137,137.38704660682768,240.12344742961892
2023-10-26,281.80474480679334,137.79420387008233,137.20825308854674,139.326497459817,134.00656381418113,231.16084744419118
2023-10-27,283.02070733608986,138.60106873240142,137.08481307136645,148.84642078537956,135.074506543001,237.87877835224336
2023-10-30,287.63985506458647,141.75291162078636,139.65439557290463,154.63762198296874,136.73664548933033,242.6326854599388
2023-10-31,284.97736609610126,142.08907256196363,139.2279962407806,155.08039712323284,137.12207710480993,241.51833976941077
2023-11-01,295.77414873853087,145.43425384356345,141.88732975963507,159.63644894799788,139.6915715789563,250.0000061642347
2023-11-02,304.0270722524951,146.3798145704283,143.05430877388267,160.88325310556453,142.58224045510832,249.21436212437774
2023-11-03,314.50237789872995,148.2624861485906,144.8608695231854,161.5008233469786,141.8434872199921,252.20460771611775
2023-11-06,319.7155551477034,149.83001011954477,146.15127129148243,162.82918432775494,143.91514027868325,253.16659818201924
2023-11-07,321.1411406324475,151.51098513300073,146.95916855237598,166.2899175266182,145.9948332435978,255.58766299931688
2023-11-08,325.46687491134276,152.63305000485704,147.93538133910798,165.55581721777085,146.85399896312506,256.3572307150993
2023-11-09,328.09436447571153,151.57823042181843,146.14005025642655,163.83128245570848,146.46857975490818,256.9744925201327
2023-11-10,337.7729801799201,155.35202345371044,148.77692444203834,167.28035197983323,149.86958416004478,263.56420734660884
2023-11-13,339.76458499129785,154.09552040654773,148.2158726892436,166.15007788969987,148.58314953524564,263.9009225023785
2023-11-14,347.0043131030153,155.60418346134023,149.93265652653378,169.89047258240782,150.70575922180655,269.60880657087694
2023-11-15,341.6373999044052,155.66734136848814,151.0547255058615,166.86086862906217,151.1640338765419,266.72276120235614
2023-11-16,345.77439882954735,158.404485324957,153.64675007751146,166.4297393835446,152.53090478536336,267.9092530957095
2023-11-17,344.502575970815,155.743167538696,151.82901145097995,169.168018168307,152.5148125656538,268.5906969123472
2023-11-20,352.2664148239016,158.93927729458827,152.88371969371062,170.27500046894727,153.92987328276507,272.54288365611114
2023-11-21,349.0169388979629,157.09907780416162,153.69163421773504,167.67652576111922,153.27860365687937,270.14593332492535
2023-11-22,340.4354691484054,159.11194296897318,155.39721428310017,170.95083574407798,153.81731459563707,273.76145422679724
2023-11-24,333.8665985174204,158.9350589070957,153.37744523617,170.9857912083096,152.73992993990976,271.1480406301968
2023-11-27,337.12306365363236,159.43195089220532,153.06329078086665,172.13935708793602,152.59519922062537,268.31811445430435
2023-11-28,334.1810329505918,161.154258242739,153.94970076088975,171.32369995587894,153.08564590751715,271.75721495931543
2023-11-29,336.41027091126034,159.53304808562174,151.46992106606046,170.49639692907533,152.25752315924143,266.3139738145776
2023-11-30,326.83649336115053,159.55829290766573,148.7095809685721,170.22838132997717,152.7238501274629,262.26552638187655
2023-12-01,326.80154730978427,157.70546445592595,147.95778888295806,171.32369995587894,153.7610476593358,260.3976153288243
2023-12-04,318.0313955592239,155.444172949433,145.05162711913562,168.771844387021,152.3057501893193,256.5496288082796
2023-12-05,325.43955830325183,156.8674988112859,146.9815933593569,171.148922634721,155.51378443783096,255.16274997358624
2023-12-06,318.01045460477917,155.30097048458464,145.89318748519688,168.39898017522003,154.6293699387286,254.48936897592458
2023-12-07,325.64912790594923,156.20636482619426,153.64675007751146,171.148922634721,156.1972509103984,261.8165974977892
2023-12-08,332.0089891381137,157.58754611486842,151.46992106606046,171.77813877088158,157.3550098138346,266.7548645366277
2023-12-11,325.86582010079536,156.35373327620604,149.56236236968925,169.99533897510258,155.3208390957314,260.7663845049879
2023-12-12,333.06427986025045,157.65073022318086,148.6983771966471,171.84804969934478,156.5510067842292,267.933293611005
2023-12-13,336.0764427533994,157.6465118356883,148.75448237192657,173.43276260448079,159.16407556494454,268.3501684746983
2023-12-14,337.9074557867427,154.09242866913084,148.0475571634052,171.77813877088158,159.28469897282133,267.09155503545855
2023-12-15,341.6814159233017,156.11371750834525,148.78816274022512,174.74947769051062,158.8504820004428,268.49448553728763
2023-12-18,349.97712834290826,156.92220684286644,152.37880764245708,179.52692597540369,157.499740533119,276.2706429432396
2023-12-19,346.67139194190736,157.1791092612798,153.33257835907725,179.20064534258887,158.3439555011042,280.87219482630854
2023-12-20,336.2371412369342,156.0673938494207,155.22889875726173,177.25471412039846,156.64747325164763,280.0064157354666
2023-12-21,342.38031027425245,157.29700140117276,157.56282225949525,179.25891037630552,156.5268746582962,283.86244041804855
2023-12-22,341.26211665965633,157.73494076604476,158.7634557473451,178.7695160970713,155.65852756437803,283.3012978056434
2023-12-26,344.40003198497374,157.7686485642384,158.7971188525128,178.75787020232474,155.21630790756416,284.4556863647252
2023-12-27,345.3645163263083,157.52020912197474,157.50671708421578,178.67629559912305,155.29670696979844,286.86065020100955
2023-12-28,346.09835672862545,158.02969076665065,157.34965711969494,178.72291473809315,155.6424601591939,287.2535092063461
2023-12-29,346.09835672862545,158.34973799162964,156.7437039635458,177.0449813350089,154.79822037668325,283.7582155378905
2024-01-02,336.63549954613484,156.1726570280006,155.0381238981807,174.70285855154052,149.25852647253893,277.60939143346445
2024-01-03,332.4492293562037,156.0589701750179,155.87970152737276,173.0016333589632,148.14094228569448,276.1503910528846
2024-01-04,335.4474671815563,154.938831088756,153.04084871075486,168.45724520893668,146.2595173785737,278.2748082399051
2024-01-05,343.128102420741,154.85883893338465,152.30022587080413,169.23794687676218,145.67256700247543,282.14688458962286
2024-01-08,365.1846895480162,157.78129062613382,155.7899332469256,173.73573366781054,149.1941948154888,287.52604235051143
